algorithm,run_id,seed,generation,evaluations,population_size,feasible_count,feasible_fraction,mean_total_constraint_violation,max_total_constraint_violation,non_dominated_count,hv_against_zero_reference,max_social_reliability,max_economic_efficiency,max_ecological_security,data_status
IA-NSGA-III,1,1809036,1,48,48,47,0.9791666666666666,4.625929269271485e-18,2.220446049250313e-16,8,0.22406346439249752,0.5638569910840654,0.5764909198270107,0.694021731521561,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,24,1152,48,48,1.0,0.0,0.0,21,0.4125281303360919,0.7071104272381076,0.7627999974379303,0.771039398536171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,25,1200,48,48,1.0,0.0,0.0,29,0.4127708038842234,0.7071104272381076,0.7627999974379303,0.771039398536171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,26,1248,48,48,1.0,0.0,0.0,25,0.4168913542963923,0.7089803842278152,0.7681526713820409,0.771039398536171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,27,1296,48,48,1.0,0.0,0.0,20,0.41930520434179813,0.7109250807586509,0.7692009751729628,0.771039398536171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,28,1344,48,48,1.0,0.0,0.0,13,0.42809022856872664,0.7246955666526272,0.7704327761825425,0.771039398536171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,29,1392,48,48,1.0,0.0,0.0,21,0.43069332285779205,0.7284393629050773,0.7704327761825425,0.771039398536171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,11,1809046,30,1440,48,48,1.0,0.0,0.0,28,0.43127449467237483,0.7284393629050773,0.7704327761825425,0.7718158932325616,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,1,48,48,45,0.9375,1.3877787807814457e-17,2.220446049250313e-16,5,0.24124668187882498,0.5878526035615257,0.5824659565456755,0.7107557356843307,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,2,96,48,48,1.0,0.0,0.0,9,0.24136765191580384,0.5878526035615257,0.5824659565456755,0.7107557356843307,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,3,144,48,48,1.0,0.0,0.0,15,0.2512379359310695,0.5878526035615257,0.5929434780415921,0.7292821405057488,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,4,192,48,48,1.0,0.0,0.0,13,0.2566473174889539,0.5878526035615257,0.604641798465598,0.7292821405057488,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,5,240,48,48,1.0,0.0,0.0,11,0.2723736182216097,0.5989261502392845,0.6275922157706483,0.7292821405057488,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,6,288,48,48,1.0,0.0,0.0,17,0.27466404572384784,0.6016277507435329,0.6275922157706483,0.7315602055584636,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,7,336,48,48,1.0,0.0,0.0,17,0.2945710953349016,0.6016277507435329,0.6745491962491545,0.7315602055584636,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,8,384,48,48,1.0,0.0,0.0,7,0.29876373567317305,0.6055624991265711,0.6745491962491545,0.7365055723107529,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,9,432,48,48,1.0,0.0,0.0,15,0.30469801989920753,0.6140003409393487,0.6745491962491545,0.7416180511656152,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,10,480,48,48,1.0,0.0,0.0,16,0.31748976889348274,0.6294863226391156,0.6856935387542736,0.7433172172212282,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,11,528,48,48,1.0,0.0,0.0,13,0.3188874736241927,0.6294863226391156,0.6856935387542736,0.7446806086006043,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,12,576,48,48,1.0,0.0,0.0,15,0.3538292276072023,0.6550847507704071,0.7260154752321639,0.7544784342223783,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,13,624,48,48,1.0,0.0,0.0,19,0.35546011109047837,0.6567145868058338,0.7260154752321639,0.7544784342223783,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,14,672,48,48,1.0,0.0,0.0,21,0.35604562968365794,0.6567145868058338,0.7260154752321639,0.7544784342223783,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,15,720,48,48,1.0,0.0,0.0,27,0.357808687493611,0.6587727873147691,0.7260154752321639,0.7548266033999121,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,16,768,48,48,1.0,0.0,0.0,25,0.3673127400587808,0.6633789386061959,0.7266242767832729,0.7717341277674028,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,17,816,48,48,1.0,0.0,0.0,31,0.37391420801273956,0.6638064999707272,0.7384099198849639,0.7717341277674028,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,18,864,48,48,1.0,0.0,0.0,25,0.3764054019713857,0.6671682122489694,0.7384099198849639,0.7717341277674028,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,19,912,48,48,1.0,0.0,0.0,15,0.3804587609680729,0.6723628722618857,0.7384099198849639,0.7717341277674028,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,20,960,48,48,1.0,0.0,0.0,17,0.39043155078013675,0.6830883275662819,0.7448678190978324,0.7726405938991608,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,21,1008,48,48,1.0,0.0,0.0,16,0.39258507852368285,0.6861002308832735,0.7448678190978324,0.7726405938991608,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,22,1056,48,48,1.0,0.0,0.0,18,0.3964945765140788,0.689447104787244,0.7448678190978324,0.7762892393318763,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,23,1104,48,48,1.0,0.0,0.0,13,0.39726516130109646,0.689447104787244,0.7448678190978324,0.7762892393318763,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,24,1152,48,48,1.0,0.0,0.0,12,0.40880434854351017,0.6908818989654983,0.7574913984468693,0.7850614698124476,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,25,1200,48,48,1.0,0.0,0.0,14,0.4300124644182503,0.7018518046389383,0.7843541914056539,0.7871630605569973,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,26,1248,48,48,1.0,0.0,0.0,18,0.4334999932700677,0.7018518046389383,0.7868568952812659,0.7906841424910269,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,27,1296,48,48,1.0,0.0,0.0,22,0.433985386160113,0.7018518046389383,0.7868568952812659,0.7906841424910269,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,28,1344,48,48,1.0,0.0,0.0,18,0.4405186415138756,0.7123306535061454,0.7868568952812659,0.7906841424910269,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,29,1392,48,48,1.0,0.0,0.0,20,0.44894405752122774,0.7214452938114531,0.7897184779693541,0.7932826286388079,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,12,1809047,30,1440,48,48,1.0,0.0,0.0,26,0.45138851802439,0.7214452938114531,0.7897184779693541,0.7979556793414524,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,1,48,48,48,1.0,0.0,0.0,10,0.2244274179466217,0.5560236763494143,0.5779920775133487,0.7025194806142541,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,2,96,48,48,1.0,0.0,0.0,6,0.23256717009168723,0.5674950158212823,0.585710476906522,0.7025194806142541,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,3,144,48,48,1.0,0.0,0.0,7,0.24068814448569148,0.5693007371129033,0.6036040667071233,0.70284987260522,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,4,192,48,48,1.0,0.0,0.0,9,0.2569652394387965,0.5930466553984292,0.6170860533575685,0.705779165304772,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,5,240,48,48,1.0,0.0,0.0,9,0.27057489134919227,0.6041946566497027,0.633104175675915,0.7134517238467524,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,6,288,48,48,1.0,0.0,0.0,13,0.30100755943403446,0.6295034917604502,0.6710606518431307,0.7224205680939656,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,7,336,48,48,1.0,0.0,0.0,14,0.30455458618679215,0.6295034917604502,0.6710606518431307,0.7313094717844847,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,8,384,48,48,1.0,0.0,0.0,14,0.3053489797335156,0.6295034917604502,0.6710606518431307,0.7313094717844847,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,9,432,48,48,1.0,0.0,0.0,22,0.30574296239696996,0.6295034917604502,0.6710606518431307,0.7313094717844847,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,10,480,48,48,1.0,0.0,0.0,17,0.30924614072413975,0.6295787306122498,0.6710606518431307,0.738402626218803,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,11,528,48,48,1.0,0.0,0.0,15,0.3233295333801527,0.6490725035052057,0.6746057925641218,0.7481241013758,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,12,576,48,48,1.0,0.0,0.0,11,0.3249810772986535,0.6490725035052057,0.6751001785718239,0.7481241013758,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,13,624,48,48,1.0,0.0,0.0,7,0.34336836383669533,0.6580024360268786,0.701459978448966,0.7516311008000272,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,14,672,48,48,1.0,0.0,0.0,12,0.34396593833775185,0.6580024360268786,0.701459978448966,0.7516311008000272,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,15,720,48,48,1.0,0.0,0.0,20,0.34697275540151945,0.658715017464361,0.7028108165944889,0.7561009708889813,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,16,768,48,48,1.0,0.0,0.0,32,0.35740851732034534,0.6631407964990639,0.7197343330154827,0.7561009708889813,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,17,816,48,48,1.0,0.0,0.0,15,0.36776379180810864,0.6712766981009812,0.7197343330154827,0.7702561008662895,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,18,864,48,48,1.0,0.0,0.0,16,0.36843825334532976,0.6712766981009812,0.7197343330154827,0.7702561008662895,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,19,912,48,48,1.0,0.0,0.0,22,0.36922992863830306,0.6712852740619719,0.7197343330154827,0.7702561008662895,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,20,960,48,48,1.0,0.0,0.0,11,0.3725504743638263,0.6712852740619719,0.7249692405922824,0.7702561008662895,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,21,1008,48,48,1.0,0.0,0.0,17,0.3765426075086905,0.6756498743518424,0.7278625644643207,0.7702561008662895,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,22,1056,48,48,1.0,0.0,0.0,21,0.3839139036243713,0.6794032795035285,0.737267994023981,0.7702561008662895,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,23,1104,48,48,1.0,0.0,0.0,17,0.39228567189785696,0.6887575437726886,0.7424458031950848,0.770851530247812,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,24,1152,48,48,1.0,0.0,0.0,17,0.39841774777772343,0.6984306429377222,0.7424458031950848,0.7708597679344307,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,25,1200,48,48,1.0,0.0,0.0,13,0.40243351396518795,0.6984306429377222,0.7468573203417663,0.7736532773793356,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,26,1248,48,48,1.0,0.0,0.0,11,0.4081077208307268,0.6984306429377222,0.7552666384203738,0.7759494234672986,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,27,1296,48,48,1.0,0.0,0.0,14,0.4092282460465392,0.7000560407697216,0.7552666384203738,0.7759494234672986,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,28,1344,48,48,1.0,0.0,0.0,21,0.41080082294856335,0.7024328698755546,0.7552666384203738,0.7762450077507828,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,29,1392,48,48,1.0,0.0,0.0,11,0.4183589295234214,0.70593152968714,0.7610549815065963,0.780256377610284,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,13,1809048,30,1440,48,48,1.0,0.0,0.0,14,0.426702414786845,0.7115941080193696,0.7686545088908875,0.7818192571309236,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,1,48,48,48,1.0,0.0,0.0,7,0.23615461373448077,0.5775473017341001,0.5875322221707793,0.7020111048956659,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,2,96,48,48,1.0,0.0,0.0,8,0.2374047750674243,0.5775473017341001,0.5877213237350083,0.7020111048956659,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,3,144,48,48,1.0,0.0,0.0,7,0.24497003921887583,0.5775473017341001,0.6065394927230265,0.7025399244596298,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,4,192,48,48,1.0,0.0,0.0,13,0.2612892298744982,0.6019972583015003,0.606715062776732,0.7224620513888399,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,5,240,48,48,1.0,0.0,0.0,17,0.2724043665215448,0.6200128669027298,0.6162587623849716,0.7224620513888399,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,6,288,48,48,1.0,0.0,0.0,19,0.2844614648443412,0.6200128669027298,0.6345881175469427,0.7346651079208394,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,7,336,48,48,1.0,0.0,0.0,8,0.29474914771646477,0.6373115973453949,0.6362446944187067,0.7346651079208394,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,8,384,48,48,1.0,0.0,0.0,13,0.29947504940328507,0.6373115973453949,0.6454659016625633,0.7346651079208394,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,9,432,48,48,1.0,0.0,0.0,15,0.30646941646724585,0.6373115973453949,0.6558914676967167,0.7409107347850179,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,10,480,48,48,1.0,0.0,0.0,15,0.3297293274366365,0.6373115973453949,0.7071715037772826,0.7409107347850179,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,11,528,48,48,1.0,0.0,0.0,13,0.3337616755064301,0.639505284980111,0.7071715037772826,0.7471177972272826,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,12,576,48,48,1.0,0.0,0.0,13,0.3369297122113066,0.6414119370787584,0.7071715037772826,0.7494417376312874,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,13,624,48,48,1.0,0.0,0.0,19,0.3431141637800602,0.6454564459169934,0.7115193087647255,0.7549113895523134,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,14,672,48,48,1.0,0.0,0.0,10,0.3621231967867994,0.6637299587964862,0.7272763460620335,0.7572549485502196,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,15,720,48,48,1.0,0.0,0.0,13,0.36254920541414315,0.6637299587964862,0.7272763460620335,0.7572549485502196,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,16,768,48,48,1.0,0.0,0.0,13,0.3674282294519254,0.6704940477840934,0.7272763460620335,0.7572549485502196,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,17,816,48,48,1.0,0.0,0.0,6,0.3838126860824481,0.6939128149126763,0.732581539376042,0.7572549485502196,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,18,864,48,48,1.0,0.0,0.0,8,0.38649283804561796,0.6939128149126763,0.7350842678546907,0.7604561612618824,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,19,912,48,48,1.0,0.0,0.0,10,0.3867176179354098,0.6939128149126763,0.7350842678546907,0.7605948323252272,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,20,960,48,48,1.0,0.0,0.0,9,0.3897288581903585,0.6946947828042979,0.736051337108021,0.7644086827816008,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,21,1008,48,48,1.0,0.0,0.0,8,0.3953915816557746,0.6946947828042979,0.7388466935989417,0.7727790050116028,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,22,1056,48,48,1.0,0.0,0.0,10,0.3970147586177773,0.6968149264012315,0.7388466935989417,0.7729712267020972,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,23,1104,48,48,1.0,0.0,0.0,19,0.4096220512364091,0.7035997982066382,0.751870026645252,0.7772861469674905,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,24,1152,48,48,1.0,0.0,0.0,18,0.41398672307239076,0.711101820898853,0.751870026645252,0.7772861469674905,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,25,1200,48,48,1.0,0.0,0.0,21,0.4265925319813461,0.7228744539403492,0.7583130977994679,0.7819871262876332,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,26,1248,48,48,1.0,0.0,0.0,23,0.42836074021561543,0.7228744539403492,0.7606377675864106,0.7819871262876332,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,27,1296,48,48,1.0,0.0,0.0,20,0.4341518908095625,0.7285267710635902,0.7606377675864106,0.7861837424689171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,28,1344,48,48,1.0,0.0,0.0,13,0.44130641525253156,0.7292155185830459,0.7717937283469781,0.7861837424689171,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,29,1392,48,48,1.0,0.0,0.0,21,0.44442227071986534,0.7331517065342348,0.7720888772606551,0.7872286404200846,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,14,1809049,30,1440,48,48,1.0,0.0,0.0,18,0.4470417822216084,0.7331517065342348,0.7723508128884154,0.7917621166555214,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,1,48,48,48,1.0,0.0,0.0,3,0.2208358269405695,0.5527345371547022,0.5767577068313318,0.6938970040319398,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,2,96,48,48,1.0,0.0,0.0,7,0.23825333151136796,0.5667618245905192,0.6022321894227167,0.703000535164189,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,3,144,48,48,1.0,0.0,0.0,11,0.2662281654452033,0.6050588862497316,0.6276535282962433,0.7094216612456407,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,4,192,48,48,1.0,0.0,0.0,11,0.26892682503456317,0.6050588862497316,0.6276535282962433,0.7161263860333608,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,5,240,48,48,1.0,0.0,0.0,19,0.28067675718381413,0.6050588862497316,0.6498121086871629,0.7236066733086002,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,6,288,48,48,1.0,0.0,0.0,13,0.3011668463472893,0.6298907241164717,0.6698993739162434,0.7236066733086002,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,7,336,48,48,1.0,0.0,0.0,7,0.3030138206179608,0.6298907241164717,0.6698993739162434,0.7267218564850078,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,8,384,48,48,1.0,0.0,0.0,12,0.3038449465772402,0.6298907241164717,0.6698993739162434,0.7267218564850078,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,9,432,48,48,1.0,0.0,0.0,18,0.3058116040255152,0.6298907241164717,0.6698993739162434,0.7317949571081047,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,10,480,48,48,1.0,0.0,0.0,18,0.3068097725356481,0.6298907241164717,0.6698993739162434,0.7317949571081047,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,11,528,48,48,1.0,0.0,0.0,21,0.30719373950845785,0.6298907241164717,0.6698993739162434,0.7317949571081047,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,12,576,48,48,1.0,0.0,0.0,13,0.3203558717584719,0.6364726110683652,0.6843895974206194,0.7401687814166196,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,13,624,48,48,1.0,0.0,0.0,15,0.32640289498640185,0.6422909326785246,0.6888992308255004,0.7416173018262118,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,14,672,48,48,1.0,0.0,0.0,13,0.33533418192595776,0.6530706231905348,0.691406672750593,0.746437037194449,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,15,720,48,48,1.0,0.0,0.0,16,0.3589067922422237,0.6705493736508709,0.7216356202793919,0.746437037194449,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,16,768,48,48,1.0,0.0,0.0,12,0.36987590185541963,0.6745993379376126,0.7369869159210937,0.7482449256237553,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,17,816,48,48,1.0,0.0,0.0,10,0.3738719939314313,0.6745993379376126,0.7369869159210937,0.7563534886204831,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,18,864,48,48,1.0,0.0,0.0,12,0.37809844144543614,0.6745993379376126,0.7387236572733324,0.7623484508631199,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,19,912,48,48,1.0,0.0,0.0,11,0.3784954758900304,0.6745993379376126,0.7387236572733324,0.7623484508631199,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,20,960,48,48,1.0,0.0,0.0,21,0.3835232100875129,0.6791114674944849,0.7391717726884128,0.7675441406826098,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,21,1008,48,48,1.0,0.0,0.0,17,0.393810154765482,0.6844280692596298,0.7467245104221168,0.7747763194759133,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,22,1056,48,48,1.0,0.0,0.0,12,0.40363840997779016,0.6978474882996405,0.7503868716877515,0.7754625596288017,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,23,1104,48,48,1.0,0.0,0.0,16,0.4104343597244395,0.6978474882996405,0.7629401425816553,0.7754625596288017,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,24,1152,48,48,1.0,0.0,0.0,10,0.4184615951518309,0.6995360361357381,0.774294991678328,0.7754625596288017,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,25,1200,48,48,1.0,0.0,0.0,14,0.4224987006704561,0.7021366568947067,0.7750238356736326,0.7799745765212118,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,26,1248,48,48,1.0,0.0,0.0,22,0.4232717586169866,0.7021366568947067,0.7750238356736326,0.7807269036443707,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,27,1296,48,48,1.0,0.0,0.0,16,0.4349528193070397,0.7179343490785152,0.7791909954774459,0.7807269036443707,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,28,1344,48,48,1.0,0.0,0.0,13,0.43585684779210676,0.7179343490785152,0.7791909954774459,0.7812083192862149,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,29,1392,48,48,1.0,0.0,0.0,15,0.4479331034339452,0.727487577993011,0.7891478531910203,0.7836182439056947,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,15,1809050,30,1440,48,48,1.0,0.0,0.0,20,0.4482842787898092,0.727487577993011,0.7891478531910203,0.7836182439056947,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,1,48,48,47,0.9791666666666666,4.625929269271485e-18,2.220446049250313e-16,3,0.22288167242407708,0.5577215380993613,0.5670689246877705,0.7088390553162525,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,2,96,48,48,1.0,0.0,0.0,7,0.22711715873793786,0.5589580237103863,0.5770248233980032,0.7088390553162525,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,3,144,48,48,1.0,0.0,0.0,12,0.24276457573069646,0.5746651016784057,0.6016489619390055,0.7088390553162525,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,4,192,48,48,1.0,0.0,0.0,11,0.2473949293129767,0.5750051546870671,0.6112593408382239,0.7088390553162525,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,5,240,48,48,1.0,0.0,0.0,11,0.25190978379594714,0.5833772699161334,0.6123448302283301,0.7088390553162525,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,6,288,48,48,1.0,0.0,0.0,13,0.28661784669137425,0.6145170516648674,0.6581974787661526,0.7173939310587343,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,7,336,48,48,1.0,0.0,0.0,17,0.2895566545983507,0.6145170516648674,0.6581974787661526,0.7235896658250829,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,8,384,48,48,1.0,0.0,0.0,10,0.29131803495758446,0.6145170516648674,0.6581974787661526,0.7252222324496111,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,9,432,48,48,1.0,0.0,0.0,13,0.2942603920272161,0.6145170516648674,0.6581974787661526,0.7311251428801058,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,10,480,48,48,1.0,0.0,0.0,15,0.31137291296371844,0.6335191979064045,0.6725984697569207,0.7398936129621839,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,11,528,48,48,1.0,0.0,0.0,10,0.3132980258366809,0.6335191979064045,0.6742736747673679,0.7398936129621839,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,12,576,48,48,1.0,0.0,0.0,12,0.3192837028218533,0.6380822831245725,0.6808986563676297,0.7398936129621839,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,16,1809051,13,624,48,48,1.0,0.0,0.0,18,0.33048058436894323,0.6501179192000164,0.6889280447592524,0.7455523086812216,经过处理的数据 / public-data surrogate; not author-run logs
